url,date,title,pageviews,id
/departments/elections/early-voting,08/25/2020 12:00:00 AM,Early Voting,338,20200825:/departments/elections/early-voting
/mobiletesting,08/25/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,336,20200825:/mobiletesting
/moving,08/25/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,284,20200825:/moving
/citizenserve,08/25/2020 12:00:00 AM,Apply for a License or Permit,283,20200825:/citizenserve
/departments/departments-boards-commissions-and-authorities,08/25/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",244,20200825:/departments/departments-boards-commissions-and-authorities
/wastewizard,08/25/2020 12:00:00 AM,Somerville Waste Wizard,237,20200825:/wastewizard
/departments/finance/assessing,08/25/2020 12:00:00 AM,Assessing,183,20200825:/departments/finance/assessing
/departments/sweeping,08/25/2020 12:00:00 AM,Street Sweeping,167,20200825:/departments/sweeping
/sampleballots,08/25/2020 12:00:00 AM,Sample Ballots,161,20200825:/sampleballots
/departments/isd/building-division,08/25/2020 12:00:00 AM,ISD - Building Division,140,20200825:/departments/isd/building-division
/payonline,08/25/2020 12:00:00 AM,Online Services: Pay Bills & More,135,20200825:/payonline
/departments/contact-us,08/25/2020 12:00:00 AM,Contact Us,124,20200825:/departments/contact-us
/mysomerville,08/25/2020 12:00:00 AM,Resident Address Lookup,114,20200825:/mysomerville
/departments/elections/vote-by-mail,08/26/2020 12:00:00 AM,Vote by Mail,1431,20200826:/departments/elections/vote-by-mail
/,08/26/2020 12:00:00 AM,Home,1419,20200826:/
/elections,08/26/2020 12:00:00 AM,Elections,1347,20200826:/elections
/departments/parking-department,08/26/2020 12:00:00 AM,Parking Department,1168,20200826:/departments/parking-department
/covid19,08/26/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,927,20200826:/covid19
/departments/elections,08/26/2020 12:00:00 AM,Elections,562,20200826:/departments/elections
/parking,08/26/2020 12:00:00 AM,Parking Department,422,20200826:/parking
/departments/elections/early-voting,08/26/2020 12:00:00 AM,Early Voting,420,20200826:/departments/elections/early-voting
/mysomerville,08/26/2020 12:00:00 AM,Resident Address Lookup,386,20200826:/mysomerville
/departments/dpw-sanitation/somerville-trash-recycling-information,08/26/2020 12:00:00 AM,Somerville Trash & Recycling Information,317,20200826:/departments/dpw-sanitation/somerville-trash-recycling-information
/mobiletesting,08/26/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,276,20200826:/mobiletesting
/citizenserve,08/26/2020 12:00:00 AM,Apply for a License or Permit,266,20200826:/citizenserve
/moving,08/26/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,236,20200826:/moving
/wastewizard,08/26/2020 12:00:00 AM,Somerville Waste Wizard,220,20200826:/wastewizard
/departments/departments-boards-commissions-and-authorities,08/26/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",203,20200826:/departments/departments-boards-commissions-and-authorities
/departments/finance/assessing,08/26/2020 12:00:00 AM,Assessing,169,20200826:/departments/finance/assessing
/departments/sweeping,08/26/2020 12:00:00 AM,Street Sweeping,167,20200826:/departments/sweeping
/sampleballots,08/26/2020 12:00:00 AM,Sample Ballots,166,20200826:/sampleballots
/payonline,08/26/2020 12:00:00 AM,Online Services: Pay Bills & More,139,20200826:/payonline
/departments/elections/register-to-vote,08/26/2020 12:00:00 AM,Register to Vote,134,20200826:/departments/elections/register-to-vote
/departments,01/18/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",168,20200118:/departments
/departments/winter-guide,01/18/2020 12:00:00 AM,Winter Guide,150,20200118:/departments/winter-guide
/snow,01/18/2020 12:00:00 AM,Winter Guide,125,20200118:/snow
/departments/personnel,01/18/2020 12:00:00 AM,Personnel,110,20200118:/departments/personnel
/citizenserve,01/18/2020 12:00:00 AM,Apply for a License or Permit,105,20200118:/citizenserve
/payonline,01/18/2020 12:00:00 AM,Pay Bills & More,105,20200118:/payonline
/departments/isd/building-division,01/18/2020 12:00:00 AM,ISD - Building Division,91,20200118:/departments/isd/building-division
/jobs/all,01/18/2020 12:00:00 AM,Job Postings,83,20200118:/jobs/all
/departments/dpw-sanitation/somerville-trash-recycling-information,01/18/2020 12:00:00 AM,Somerville Trash & Recycling Information,81,20200118:/departments/dpw-sanitation/somerville-trash-recycling-information
/planningandzoning,01/18/2020 12:00:00 AM,Planning and Zoning,72,20200118:/planningandzoning
/departments/contact-us,01/18/2020 12:00:00 AM,Contact Us,62,20200118:/departments/contact-us
/departments/finance/purchasing,01/18/2020 12:00:00 AM,Purchasing,58,20200118:/departments/finance/purchasing
/conwayfield,01/18/2020 12:00:00 AM,Conway Field and Playground Contamination,52,20200118:/conwayfield
/departments/programs/inclusionary-housing-program,01/18/2020 12:00:00 AM,Inclusionary Housing Program,51,20200118:/departments/programs/inclusionary-housing-program
/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard,01/18/2020 12:00:00 AM,Somerville Waste Wizard,50,20200118:/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard
/events,01/18/2020 12:00:00 AM,Calendar,48,20200118:/events
/alerts,01/18/2020 12:00:00 AM,Alerts,47,20200118:/alerts
/,08/27/2020 12:00:00 AM,Home,1241,20200827:/
/departments/parking-department,08/27/2020 12:00:00 AM,Parking Department,1126,20200827:/departments/parking-department
/departments/elections/vote-by-mail,08/27/2020 12:00:00 AM,Vote by Mail,968,20200827:/departments/elections/vote-by-mail
/covid19,08/27/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,707,20200827:/covid19
/elections,08/27/2020 12:00:00 AM,Elections,554,20200827:/elections
/departments/elections,08/27/2020 12:00:00 AM,Elections,498,20200827:/departments/elections
/parking,08/27/2020 12:00:00 AM,Parking Department,453,20200827:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,08/27/2020 12:00:00 AM,Somerville Trash & Recycling Information,343,20200827:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/elections/early-voting,08/27/2020 12:00:00 AM,Early Voting,315,20200827:/departments/elections/early-voting
/mysomerville,08/27/2020 12:00:00 AM,Resident Address Lookup,264,20200827:/mysomerville
/mobiletesting,08/27/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,255,20200827:/mobiletesting
/citizenserve,08/27/2020 12:00:00 AM,Apply for a License or Permit,226,20200827:/citizenserve
/sampleballots,08/27/2020 12:00:00 AM,Sample Ballots,224,20200827:/sampleballots
/departments/departments-boards-commissions-and-authorities,08/27/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",214,20200827:/departments/departments-boards-commissions-and-authorities
/departments/finance/assessing,08/27/2020 12:00:00 AM,Assessing,209,20200827:/departments/finance/assessing
/moving,08/27/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,208,20200827:/moving
/wastewizard,08/27/2020 12:00:00 AM,Somerville Waste Wizard,196,20200827:/wastewizard
/payonline,08/27/2020 12:00:00 AM,Online Services: Pay Bills & More,139,20200827:/payonline
/departments/isd/building-division,08/27/2020 12:00:00 AM,ISD - Building Division,129,20200827:/departments/isd/building-division
/departments/sweeping,08/27/2020 12:00:00 AM,Street Sweeping,110,20200827:/departments/sweeping
/,08/29/2020 12:00:00 AM,Home,980,20200829:/
/departments/parking-department,08/29/2020 12:00:00 AM,Parking Department,911,20200829:/departments/parking-department
/covid19,08/29/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,563,20200829:/covid19
/departments/elections/vote-by-mail,08/29/2020 12:00:00 AM,Vote by Mail,482,20200829:/departments/elections/vote-by-mail
/parking,08/29/2020 12:00:00 AM,Parking Department,369,20200829:/parking
/departments/elections,08/29/2020 12:00:00 AM,Elections,337,20200829:/departments/elections
/departments/elections/early-voting,08/29/2020 12:00:00 AM,Early Voting,323,20200829:/departments/elections/early-voting
/departments/dpw-sanitation/somerville-trash-recycling-information,08/29/2020 12:00:00 AM,Somerville Trash & Recycling Information,234,20200829:/departments/dpw-sanitation/somerville-trash-recycling-information
/mobiletesting,08/29/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,187,20200829:/mobiletesting
/departments/departments-boards-commissions-and-authorities,08/29/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",172,20200829:/departments/departments-boards-commissions-and-authorities
/mysomerville,08/29/2020 12:00:00 AM,Resident Address Lookup,166,20200829:/mysomerville
/news/somerville-preparing-limited-phase-3-step-1-businesses-reopen-98,08/29/2020 12:00:00 AM,Somerville Preparing for Limited Phase 3 Step 1 Businesses to Reopen 9/8,166,20200829:/news/somerville-preparing-limited-phase-3-step-1-businesses-reopen-98
/departments/elections,01/19/2020 12:00:00 AM,Elections,83,20200119:/departments/elections
/payonline,01/19/2020 12:00:00 AM,Pay Bills & More,69,20200119:/payonline
/events,01/19/2020 12:00:00 AM,Calendar,67,20200119:/events
/departments/personnel,01/19/2020 12:00:00 AM,Personnel,63,20200119:/departments/personnel
/departments,01/19/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",49,20200119:/departments
/strs,01/19/2020 12:00:00 AM,Short-Term Rental Policy,41,20200119:/strs
/detours,01/19/2020 12:00:00 AM,Construction and Detours,38,20200119:/detours
/condo-conversion,01/19/2020 12:00:00 AM,Changes to the Condominium Conversion Ordinance,37,20200119:/condo-conversion
/,01/20/2020 12:00:00 AM,"City of Somerville, MA | Somerville High School Building Project",30,20200120:/
/departments/parking-department,01/20/2020 12:00:00 AM,Parking Department,570,20200120:/departments/parking-department
/departments/dpw-sanitation/somerville-trash-recycling-information,01/20/2020 12:00:00 AM,Somerville Trash & Recycling Information,270,20200120:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,01/20/2020 12:00:00 AM,Trash Holiday Schedule,194,20200120:/departments/dpw-sanitation/trash-holiday-schedule
/snow,01/20/2020 12:00:00 AM,Winter Guide,149,20200120:/snow
/departments/winter-guide,01/20/2020 12:00:00 AM,Winter Guide,127,20200120:/departments/winter-guide
/departments/finance/assessing,01/20/2020 12:00:00 AM,Assessing,112,20200120:/departments/finance/assessing
/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard,01/20/2020 12:00:00 AM,Somerville Waste Wizard,76,20200120:/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard
/snow/snow-emergency-parking-exceptions,01/20/2020 12:00:00 AM,Snow Emergency Parking Exceptions,73,20200120:/snow/snow-emergency-parking-exceptions
/events/2020/01/20/martin-luther-king-jr-day-celebration,01/20/2020 12:00:00 AM,"Martin Luther King, Jr. Day Celebration",66,20200120:/events/2020/01/20/martin-luther-king-jr-day-celebration
/departments/elections,01/20/2020 12:00:00 AM,Elections,54,20200120:/departments/elections
/events,01/20/2020 12:00:00 AM,Calendar,52,20200120:/events
/departments/programs/somerville-business-loyalty-program/,01/20/2020 12:00:00 AM,Somerville Business Loyalty Program,44,20200120:/departments/programs/somerville-business-loyalty-program/
/moving,01/20/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,42,20200120:/moving
/citycouncil,01/20/2020 12:00:00 AM,City Council,41,20200120:/citycouncil
/visionzero,01/20/2020 12:00:00 AM,Vision Zero Somerville,40,20200120:/visionzero
/alerts,01/20/2020 12:00:00 AM,Alerts,37,20200120:/alerts
/departments,01/20/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",37,20200120:/departments
/payonline,01/20/2020 12:00:00 AM,Pay Bills & More,36,20200120:/payonline
/departments/parking-department,01/21/2020 12:00:00 AM,Parking Department,922,20200121:/departments/parking-department
/,01/21/2020 12:00:00 AM,Home,619,20200121:/
/departments/dpw-sanitation/somerville-trash-recycling-information,01/21/2020 12:00:00 AM,Somerville Trash & Recycling Information,380,20200121:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,01/21/2020 12:00:00 AM,Trash Holiday Schedule,216,20200121:/departments/dpw-sanitation/trash-holiday-schedule
/departments/finance/assessing,01/21/2020 12:00:00 AM,Assessing,166,20200121:/departments/finance/assessing
/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard,01/21/2020 12:00:00 AM,Somerville Waste Wizard,152,20200121:/departments/dpw-sanitation/somerville-trash-recycling-information/waste-wizard
/events/2020/01/20/martin-luther-king-jr-day-celebration,01/21/2020 12:00:00 AM,"Martin Luther King, Jr. Day Celebration",105,20200121:/events/2020/01/20/martin-luther-king-jr-day-celebration
/departments,01/21/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",100,20200121:/departments
/citizenserve,01/21/2020 12:00:00 AM,Apply for a License or Permit,89,20200121:/citizenserve
/payonline,01/21/2020 12:00:00 AM,Pay Bills & More,82,20200121:/payonline
/events,01/21/2020 12:00:00 AM,Calendar,65,20200121:/events
/departments/isd/building-division,01/21/2020 12:00:00 AM,ISD - Building Division,61,20200121:/departments/isd/building-division
/departments/finance/purchasing,01/21/2020 12:00:00 AM,Purchasing,57,20200121:/departments/finance/purchasing
/departments/personnel,01/21/2020 12:00:00 AM,Personnel,56,20200121:/departments/personnel
/departments/ospcd/planning-and-zoning/reports-and-decisions,01/21/2020 12:00:00 AM,Reports and Decisions,53,20200121:/departments/ospcd/planning-and-zoning/reports-and-decisions
/planningandzoning,01/21/2020 12:00:00 AM,Planning and Zoning,53,20200121:/planningandzoning
/jobs/all,01/21/2020 12:00:00 AM,Job Postings,49,20200121:/jobs/all
/citycouncil,01/21/2020 12:00:00 AM,City Council,48,20200121:/citycouncil
/departments/sweeping,01/21/2020 12:00:00 AM,Street Sweeping,46,20200121:/departments/sweeping
/departments/elections,01/21/2020 12:00:00 AM,Elections,44,20200121:/departments/elections
/,08/28/2020 12:00:00 AM,Home,1168,20200828:/
/departments/parking-department,08/28/2020 12:00:00 AM,Parking Department,1000,20200828:/departments/parking-department
/departments/parking-department,01/22/2020 12:00:00 AM,Parking Department,944,20200122:/departments/parking-department
/departments/dpw-sanitation/somerville-trash-recycling-information,01/22/2020 12:00:00 AM,Somerville Trash & Recycling Information,326,20200122:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/finance/assessing,01/22/2020 12:00:00 AM,Assessing,278,20200122:/departments/finance/assessing
/departments,01/22/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",250,20200122:/departments
